,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,player,season,tweet_username,media_type
4,1276201744612163584,1276201744612163584,1593105181000.0,2020-06-25 17:13:01,+0000,,Don't leave meeeeee 🤣😂 @Giannis_An34  https://t.co/l9qyVlt1Fq,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,4.0,17,https://twitter.com/ESPNNBA/status/1276201744612163584,[],[],1.0,https://pbs.twimg.com/media/EbX6t_LXkAAvOew.jpg,False,19454.0,188.0,3618.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
5,1269730787911499776,1269730787911499776,1591562384000.0,2020-06-07 20:39:44,+0000,,Giannis thanked those who joined him at a local protest.  (via @Giannis_An34)  https://t.co/5gUWubS7Xr,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,7.0,20,https://twitter.com/ESPNNBA/status/1269730787911499776,[],['https://pbs.twimg.com/media/EZ79bEaWkAEqVq_.jpg'],1.0,https://pbs.twimg.com/media/EZ79bEaWkAEqVq_.jpg,False,1203.0,11.0,122.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
6,1240283610520879106,1239291534559924226,1584541630000.0,2020-03-18 14:27:10,+0000,,"Like @Giannis_An34, Patty Mills is using the NBA hiatus to perfect his guitar skills 🎸  (via @Patty_Mills)   https://t.co/o4AXJBFUMP",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,3.0,14,https://twitter.com/ESPNNBA/status/1240283610520879106,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1240107094013083649/pu/img/FIywZglPWCEWIUJG.jpg,False,933.0,16.0,79.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
7,1239772623267078144,1239291534559924226,1584419801000.0,2020-03-17 04:36:41,+0000,,@sergeibaka @Raptors @Giannis_An34 .@KarlTowns and @Dloading enjoying some high-stakes FIFA 😄 🎮  https://t.co/K5tQLdBVe3,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,2.0,04,https://twitter.com/ESPNNBA/status/1239772623267078144,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1239772295654256640/pu/img/LIO5lgvfAx1wc03_.jpg,False,2988.0,42.0,361.0,,Giannis Antetokounmpo,,,,,,,"[{'screen_name': 'sergeibaka', 'name': 'Serge Ibaka', 'id': '80480330'}, {'screen_name': 'Raptors', 'name': 'Toronto Raptors', 'id': '73406718'}, {'screen_name': 'Giannis_An34', 'name': 'Giannis Antetokounmpo', 'id': '2279776304'}]",,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
8,1239741916046151680,1239291534559924226,1584412480000.0,2020-03-17 02:34:40,+0000,,@sergeibaka @Raptors .@Giannis_An34 is really working on his guitar skills 🎸 (via alex_ante24/TikTok)  https://t.co/f5nM18WSD7,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,2.0,02,https://twitter.com/ESPNNBA/status/1239741916046151680,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1239740629929902081/pu/img/6Ntc68i7no4OuTI6.jpg,False,1432.0,33.0,162.0,,Giannis Antetokounmpo,,,,,,,"[{'screen_name': 'sergeibaka', 'name': 'Serge Ibaka', 'id': '80480330'}, {'screen_name': 'Raptors', 'name': 'Toronto Raptors', 'id': '73406718'}]",,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
9,1239291534559924226,1239291534559924226,1584305101000.0,2020-03-15 20:45:01,+0000,,So far we have @Giannis_An34 on the guitar and @sergeibaka leading at-home workouts 🤣   What's next?  https://t.co/ZtKhwYapvQ,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,7.0,20,https://twitter.com/ESPNNBA/status/1239291534559924226,[],['https://pbs.twimg.com/media/ETLZFO9XYAE482-.jpg'],1.0,https://pbs.twimg.com/media/ETLZFO9XYAE482-.jpg,False,4472.0,37.0,445.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
10,1233574137806848000,1233574137806848000,1582941967000.0,2020-02-29 02:06:07,+0000,,"""He don't even lift.""   Giannis Antetokounmpo can't believe the size of Eric Bledsoe's biceps 😂  https://t.co/p1ibkuxgKJ",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,6.0,02,https://twitter.com/ESPNNBA/status/1233574137806848000,[],[],1.0,https://pbs.twimg.com/amplify_video_thumb/1233572181524783109/img/RDvsIP5hRlGgVP5I.jpg,False,1495.0,15.0,127.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
11,1227376326035689472,1227376326035689472,1581464294000.0,2020-02-11 23:38:14,+0000,,.@Giannis_An34 is hoping the birth of his first child helps him like the birth of Fred Jr. helped @FredVanVleet in the 2019 ECF 😅  https://t.co/vZA657WCB4,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,2.0,23,https://twitter.com/ESPNNBA/status/1227376326035689472,[],['https://pbs.twimg.com/media/EQiBDWuU0AAH6vP.jpg'],1.0,https://pbs.twimg.com/media/EQiBDWuU0AAH6vP.jpg,False,1554.0,16.0,148.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
12,1220866552259653632,1220866552259653632,1579912243000.0,2020-01-25 00:30:43,+0000,,.@Giannis_An34 x @KMbappe 🤝👟  The two stars exchange signed shoes after the NBA Paris game.   (via @NBAKicks)  https://t.co/hnOkkwuv4x,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,6.0,00,https://twitter.com/ESPNNBA/status/1220866552259653632,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1220850286094438400/pu/img/D8VUmwlQkVbKcI9v.jpg,False,2413.0,9.0,290.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
13,1219425351782322177,1219425351782322177,1579568634000.0,2020-01-21 01:03:54,+0000,,"Only 6 players had 10,000 career points and an MVP award at age 25:  - Kareem Abdul-Jabbar - Bob McAdoo - Michael Jordan - LeBron James - Kevin Durant - Giannis Antetokounmpo  https://t.co/vtqLku9Dkh",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,2.0,01,https://twitter.com/ESPNNBA/status/1219425351782322177,[],['https://pbs.twimg.com/media/EOxE5MyXkAAQ2sY.jpg'],1.0,https://pbs.twimg.com/media/EOxE5MyXkAAQ2sY.jpg,False,4421.0,23.0,647.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
14,1215139380949606401,1215139380949606401,1578546779000.0,2020-01-09 05:12:59,+0000,,I think @Giannis_An34 probably owes Wes a new pair of Freaks after this 😂  https://t.co/ZJyXDeTSvZ,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,4.0,05,https://twitter.com/ESPNNBA/status/1215139380949606401,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1215139298099580928/pu/img/ChJnYvixMmUNfUNZ.jpg,False,1539.0,39.0,218.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
15,1208421890953535494,1208421890953535494,1576945204000.0,2019-12-21 16:20:04,+0000,,.@Giannis_An34 still has the underdog mentality 😤  https://t.co/sFm30i1IWL,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,6.0,16,https://twitter.com/ESPNNBA/status/1208421890953535494,[],['https://pbs.twimg.com/media/EMUtTiZXsAY4cSP.jpg'],1.0,https://pbs.twimg.com/media/EMUtTiZXsAY4cSP.jpg,False,2877.0,35.0,273.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
16,1202976526469390336,1202976526469390336,1575646928000.0,2019-12-06 15:42:08,+0000,,"For Giannis' 25th birthday, just a reminder no one hits the ""woah"" quite like him 😂  (via @Giannis_An34)  https://t.co/VmrPUZuzyh",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,5.0,15,https://twitter.com/ESPNNBA/status/1202976526469390336,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1202976370793598981/pu/img/x1U6uOjuqVVWcA7u.jpg,False,14679.0,147.0,1567.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
17,1190823408046628866,1190823408046628866,1572749399000.0,2019-11-03 02:49:59,+0000,,"""We're gonna win the game today for you.""  @Giannis_An34 made a promise to Deyon from Make-A-Wish. The Bucks went on to beat the Raptors. (via @Bucks)   https://t.co/bxSsWGRvqq",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,7.0,02,https://twitter.com/ESPNNBA/status/1190823408046628866,[],[],1.0,https://pbs.twimg.com/media/EIZ0DfeXYAAxXaz.jpg,False,8024.0,55.0,873.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
18,1185255308865785858,1185255308865785858,1571421861000.0,2019-10-18 18:04:21,+0000,,Giannis Antetokounmpo repeats as NBA MVP. Stephen Curry wins scoring title. Kevin Love to the Trail Blazers? 🤔  @ZachLowe_NBA presents possibilities on some things that will (and won't) happen this season.  https://t.co/wslcaXPkQq,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,5.0,18,https://twitter.com/ESPNNBA/status/1185255308865785858,['https://es.pn/32uVfDF'],[],0.0,,False,178.0,9.0,17.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,ESPNNBA,outlet
0,1286142547929100290,1286142547929100290,1595475253000.0,2020-07-23 03:34:13,+0000,,"“Giannis Antetokounmpo’s brand of stardom is different from other stars in the NBA, but the Bucks’ do-it-all forward is locked in on leading Milwaukee to a Championship.”  FOX Sports Insider @MrogersFOX on why Giannis’ brand of stardom is ‘unprecedented’ ⬇️  https://t.co/Ss7vCfAdkG",en,[],[],16877611.0,16877611,FOXSports,FOX Sports,4.0,03,https://twitter.com/FOXSports/status/1286142547929100290,[],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1286142484213411840/pu/img/2nCfr25IjhPr-tVY.jpg,False,20.0,2.0,1.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,FOXSports,outlet
1,1285588637556580354,1285588637556580354,1595343190000.0,2020-07-21 14:53:10,+0000,,.@getnickwright's NBA MVP ballot:  1. Giannis Antetokounmpo 2. LeBron James 3. Chris Paul 4. Luka Doncic 5. James Harden   https://t.co/Ytmkuvfiu4,en,[],[],16877611.0,16877611,FOXSports,FOX Sports,2.0,14,https://twitter.com/FOXSports/status/1285588637556580354,[],[],1.0,https://pbs.twimg.com/media/EddJUr0WkAEgEdc.jpg,False,29.0,6.0,5.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,FOXSports,outlet
2,1270371111960743944,1270371111960743944,1591715050000.0,2020-06-09 15:04:10,+0000,,"Players w/ the most to gain from an NBA title, according to @getnickwright:  10. Khris Middleton 9. Pascal Siakam 8. LeBron James 7. Russell Westbrook 6. Joel Embiid 5. Anthony Davis 4. Jayson Tatum 3. Kawhi Leonard 2. Giannis Antetokounmpo 1. James Harden  https://t.co/8jlPMVZkd8",en,[],[],16877611.0,16877611,FOXSports,FOX Sports,2.0,15,https://twitter.com/FOXSports/status/1270371111960743944,[],[],1.0,https://pbs.twimg.com/media/EaFBuL4WoAENBjV.jpg,False,18.0,3.0,3.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,FOXSports,outlet
3,1228363019106881536,1228363019106881536,1581699540000.0,2020-02-14 16:59:00,+0000,,"""The way LeBron ran through the East is exactly what Giannis Antetokounmpo is doing. The mentality that LeBron had: 'I'm better than you, I want it more than you, you can't beat me.' That's the mentality Giannis has."" — @GregJennings  https://t.co/Rdy6k3DQhr",en,[],[],16877611.0,16877611,FOXSports,FOX Sports,5.0,16,https://twitter.com/FOXSports/status/1228363019106881536,[],[],1.0,https://pbs.twimg.com/media/EQvrk3kUcAEww5A.jpg,False,271.0,23.0,38.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,FOXSports,outlet
4,1184945242761379840,1184945242761379840,1571347935000.0,2019-10-17 21:32:15,+0000,,"""I'm going with Giannis Antetokounmpo to defend his MVP crown.""  @Chris_Broussard gives us his predictions for this season ⬇️  https://t.co/lPUmqBd2Hb",en,[],[],16877611.0,16877611,FOXSports,FOX Sports,4.0,21,https://twitter.com/FOXSports/status/1184945242761379840,[],[],1.0,https://pbs.twimg.com/media/EHHFGwAUEAE5Xs6.jpg,False,24.0,1.0,3.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,FOXSports,outlet
0,1293596446864953346,1293596446864953346,1597252401000.0,2020-08-12 17:13:21,+0000,,Giannis Antetokounmpo ejected after headbutting Wizards' Moe Wagner  https://t.co/gFTUFoH2Vu  https://t.co/B9PP9mxLRe,en,[],[],589269098.0,589269098,nypostsports,New York Post Sports,3.0,17,https://twitter.com/nypostsports/status/1293596446864953346,['https://trib.al/CSBeaYL'],['https://pbs.twimg.com/media/EfPHHPHWoAIgUEw.jpg'],1.0,https://pbs.twimg.com/media/EfPHHPHWoAIgUEw.jpg,False,0.0,0.0,1.0,,Giannis Antetokounmpo,,,,,,,[],,,,,Giannis Antetokounmpo,2019-2020,nypostsports,outlet
0,1293035189417971713,1293034824941416449,1597118587000.0,2020-08-11 04:03:07,+0000,,@SportsCenter @KingJames @DwyaneWade Who wore it better? 😂😂  https://t.co/3JV17P17z8,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,2.0,04,https://twitter.com/ESPNNBA/status/1293035189417971713,[],['https://pbs.twimg.com/media/EfHIpl2XgAAtRQT.jpg'],1.0,https://pbs.twimg.com/media/EfHIpl2XgAAtRQT.jpg,False,1426.0,27.0,87.0,,LeBron James,,,,,,,"[{'screen_name': 'SportsCenter', 'name': 'SportsCenter', 'id': '26257166'}, {'screen_name': 'KingJames', 'name': 'LeBron James', 'id': '23083404'}, {'screen_name': 'DwyaneWade', 'name': 'DWade', 'id': '33995409'}]",,,,,LeBron James,2019-2020,ESPNNBA,outlet
1,1291453724901158921,1291453724901158921,1596741536000.0,2020-08-06 19:18:56,+0000,,"LeBron James is out for tonight's game against the Rockets because of his right groin, the team announced.  https://t.co/kArCigKc8N",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,4.0,19,https://twitter.com/ESPNNBA/status/1291453724901158921,['https://es.pn/31oq6m9'],[],0.0,,False,555.0,56.0,77.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
2,1289557775635243008,1289557775635243008,1596289507000.0,2020-08-01 13:45:07,+0000,,"He created this video of over 60 images by just googling ""LeBron James dunk"" 🔥   (via ari_fararooy/Instagram)  https://t.co/A0UCx4R7m5",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,6.0,13,https://twitter.com/ESPNNBA/status/1289557775635243008,[],[],1.0,https://pbs.twimg.com/media/EeVt9crWkAAROez.png,False,33725.0,186.0,7274.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
3,1289195316848111617,1289195316848111617,1596203090000.0,2020-07-31 13:44:50,+0000,,"""I just hope I continue to make y'all proud.""   — @KingJames via Instagram  https://t.co/Hahz25XrCV",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,5.0,13,https://twitter.com/ESPNNBA/status/1289195316848111617,[],['https://pbs.twimg.com/media/EeQkTs1WsAA9y_D.png'],1.0,https://pbs.twimg.com/media/EeQkTs1WsAA9y_D.png,False,1927.0,34.0,272.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
4,1281986143068852224,1281986143068852224,1594484289000.0,2020-07-11 16:18:09,+0000,,.@KingJames announced he was going back to Cleveland six years ago today.   The 16x All-Star went on to help the Cavaliers win their only NBA championship 🏆  https://t.co/BUfGJi87g4,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,6.0,16,https://twitter.com/ESPNNBA/status/1281986143068852224,[],"['https://pbs.twimg.com/media/EcqHl_aWkAAIy9C.jpg', 'https://pbs.twimg.com/media/EcqHmKJXgAE94br.jpg', 'https://pbs.twimg.com/media/EcqHmYrWoAEx2nc.jpg', 'https://pbs.twimg.com/media/EcqHmm1XYAAqk8J.jpg']",1.0,https://pbs.twimg.com/media/EcqHl_aWkAAIy9C.jpg,False,4336.0,42.0,641.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
5,1277983767215378432,1277983767215378432,1593530048000.0,2020-06-30 15:14:08,+0000,,"On the 10th anniversary of The Decision, @kirkgoldsberry breaks down how LeBron James mastered efficiency as the leader of Miami's Big Three.  https://t.co/l2TPucza1k",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,2.0,15,https://twitter.com/ESPNNBA/status/1277983767215378432,['https://es.pn/2VAPLGa'],[],0.0,,False,307.0,8.0,34.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
6,1274738649268203522,1274738649268203522,1592756352000.0,2020-06-21 16:19:12,+0000,,A father-son moment shared through the game between Bronny and @KingJames ❤  #FathersDay  https://t.co/fnDy0Jzs5g,en,['fathersday'],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,7.0,16,https://twitter.com/ESPNNBA/status/1274738649268203522,[],[],1.0,https://pbs.twimg.com/media/EbDICvYXsAE2wac.jpg,False,13708.0,36.0,1694.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
7,1263171638071304192,1263171638071304192,1589998561000.0,2020-05-20 18:16:01,+0000,,.@KingJames vs. Kawhi 🍿  Does this @Raptors team finally take down LeBron's @cavs? #AllTimeFive  https://t.co/jLXZMe3EqZ,en,['alltimefive'],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,3.0,18,https://twitter.com/ESPNNBA/status/1263171638071304192,[],['https://pbs.twimg.com/media/EYev6Q7XQAEUCYR.jpg'],1.0,https://pbs.twimg.com/media/EYev6Q7XQAEUCYR.jpg,False,1057.0,277.0,82.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
8,1262423558338367488,1262423558338367488,1589820205000.0,2020-05-18 16:43:25,+0000,,"12 years ago, @paulpierce34 and the Celtics beat @KingJames and the Cavs in an epic Game 7 battle 🍿  https://t.co/ptNsgXvLcK",en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,1.0,16,https://twitter.com/ESPNNBA/status/1262423558338367488,[],['https://pbs.twimg.com/media/EYUHiNIX0AA82vn.jpg'],1.0,https://pbs.twimg.com/media/EYUHiNIX0AA82vn.jpg,False,9670.0,109.0,1169.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
9,1252944481860681729,1252944481860681729,1587560217000.0,2020-04-22 12:56:57,+0000,,Even young @KingJames had butterflies before his first NBA playoff game.   He finished with a 32-point triple-double and the win 🙌  https://t.co/fgCmM9egSx,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,3.0,12,https://twitter.com/ESPNNBA/status/1252944481860681729,[],[],1.0,https://pbs.twimg.com/amplify_video_thumb/1252944342689427457/img/FmSJJu5K9u-mCxai.jpg,False,8518.0,71.0,1482.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
10,1243650548190117888,1243650548190117888,1585344371000.0,2020-03-27 21:26:11,+0000,,.@KendrickPerkins takes the Hoops Streams crew down memory lane as they look back at the 2003 McDonalds' All-American game that also included the likes of LeBron James and Chris Paul:  https://t.co/7iAp1iOmbC,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,5.0,21,https://twitter.com/ESPNNBA/status/1243650548190117888,['https://twitter.com/i/broadcasts/1ZkJzLqdAmvKv'],[],0.0,,False,64.0,2.0,13.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
11,1241548371862700034,1241548371862700034,1584843173000.0,2020-03-22 02:12:53,+0000,,LeBron putting in work at home 😤   (via @KingJames)  https://t.co/qSWpReiP89,en,[],[],74518740.0,74518740,ESPNNBA,NBA on ESPN,7.0,02,https://twitter.com/ESPNNBA/status/1241548371862700034,[],[],1.0,https://pbs.twimg.com/media/ETrdqQOX0AAv1u6.jpg,False,26172.0,338.0,2633.0,,LeBron James,,,,,,,[],,,,,LeBron James,2019-2020,ESPNNBA,outlet
